artwork_id,title,artist_id,art_type,year,image_url,description,museum_id,medium,dimensions,museum_page_url,on_view,highlight
artwork_0000399,Fruits of the Midi,pierre-auguste-renoir,painting,1881,"https://www.artic.edu/iiif/2/3e005f8a-d37f-871b-15bb-89756f1ed2e9/full/843,/0/default.jpg",,the-art-institute-of-chicago-us,Oil on canvas,51 × 65 cm (20 1/16 × 25 5/8 in.); Framed: 70.1 × 85 cm (27 5/8 × 33 1/2 in.),https://www.artic.edu/artworks/16629,TRUE,FALSE
artwork_0000400,The Laundress,pierre-auguste-renoir,painting,1877,"https://www.artic.edu/iiif/2/98d3c331-a4ef-f4a5-53a4-b9632a0b727c/full/843,/0/default.jpg","Pierre-Auguste Renoir’s model for The Laundress was Nini Lopez, whom he painted regularly between 1874 and 1880 in his scenes of modern life. He made this canvas shortly after completing the illustrations for Émile Zola’s L’Assommoir ( The Drunkard ), a gritty novel about the downfall of a laundress in the brutal and degrading world of working-class Paris. Unlike those illustrations , this painting lacks any portrayal of backbreaking labor or social oppression. Renoir chose instead to visually reference the 19th-century stereotype of laundresses being promiscuous, signaled in this and other contemporary depictions of such figures by the sleeve slipping off the shoulder. This young woman appears artfully disheveled and rosy-cheeked as she tends to the laundry in her affluent employer’s home, standing next to a basket of linens and a stove used to heat irons.",the-art-institute-of-chicago-us,Oil on canvas,80.8 × 56.5 cm (31 13/16 × 22 1/4 in.); Framed: 100.4 × 79.4 × 9.6 cm (39 1/2 × 31 1/4 × 3 3/4 in.),https://www.artic.edu/artworks/59944,TRUE,FALSE
artwork_0000401,"Studies of Pierre Renoir; His Mother, Aline Charigot; Nudes; and Landscape",pierre-auguste-renoir,painting,1885,"https://www.artic.edu/iiif/2/bda9058b-5be6-37d0-e5a6-926584540757/full/843,/0/default.jpg",,the-art-institute-of-chicago-us,Oil on canvas,45.8 × 39 cm (18 × 15 3/8 in.); Framed: 68.6 × 61 × 10.2 cm (27 × 24 × 4 in.),https://www.artic.edu/artworks/100026,FALSE,FALSE
artwork_0000402,Seated Bather,pierre-auguste-renoir,painting,1914,"https://www.artic.edu/iiif/2/c867cf86-9ad4-d720-8360-4064c317ab3c/full/843,/0/default.jpg",,the-art-institute-of-chicago-us,Oil on canvas,81.1 × 67.2 cm (31 7/8 × 26 7/8 in.); Framed: 92.8 × 80.7 × 6.4 cm (36 1/2 × 31 3/4 × 2 1/2 in.),https://www.artic.edu/artworks/110798,FALSE,FALSE
artwork_0000403,Water,pierre-auguste-renoir,sculpture,1916,"https://www.artic.edu/iiif/2/20493a81-e692-a383-7c26-c88be0360fa6/full/843,/0/default.jpg",,the-art-institute-of-chicago-us,Bronze,27.3 × 23.8 × 14 cm (10 3/4 × 9 3/8 × 5 1/2 in.),https://www.artic.edu/artworks/105316,FALSE,FALSE
artwork_0000404,Bathers by a River,henri-matisse,painting,1909,"https://www.artic.edu/iiif/2/419ddce3-c90b-3d0c-43b3-73683a87bf98/full/843,/0/default.jpg","Henri Matisse considered Bathers by a River to be one of the five most “pivotal” works of his career, and with good reason: it facilitated the evolution of the artist’s style over the course of nearly a decade. Originally, the work was related to a 1909 commission by the Russian collector Sergei Shchukin, who wanted two large canvases to decorate the staircase of his Moscow home. Matisse proposed three pastoral images, though Shchukin decided to purchase only two works, Dance II and Music (both State Hermitage Museum, Saint Petersburg). Four years later, Matisse returned to this canvas, the rejected third image, altering the idyllic scene and changing the pastel palette to reflect his new interest in Cubism. He reordered the composition, making the figures more columnar, with faceless, ovoid heads. Over the next years, Matisse transformed the background into four vertical bands and turned the formerly blue river into a thick black vertical band. With its restricted palette and severely abstracted forms, Bathers by a River is far removed from Dance II and Music , which convey a graceful lyricism. The sobriety and hint of danger in Bathers by a River may in part reflect the artist’s concerns during the terrible, war-torn period during which he completed it.",the-art-institute-of-chicago-us,Oil on canvas,260 × 392 cm (102 1/2 × 154 3/16 in.),https://www.artic.edu/artworks/79307,TRUE,FALSE
artwork_0000405,Woman before an Aquarium,henri-matisse,painting,1921,"https://www.artic.edu/iiif/2/d0e36029-27fc-bf4e-357a-55cfbaf7bdfd/full/843,/0/default.jpg","In the first two decades of the 20th century, Henri Matisse visited exhibitions of Islamic art and traveled to Algeria and Morocco, where he collected pottery, textiles, and tiles. Years later while living in Nice, France, Matisse reflected on these experiences, integrating visual elements he encountered, such as the patterned textile screen, into his paintings. In Woman before an Aquarium , the carefully subdued decorative pattern of the screen contributes to the psychologically rich, contemplative mood of this interior scene.",the-art-institute-of-chicago-us,Oil on canvas,81.2 × 100.2 cm (31 15/16 × 39 7/16 in.),https://www.artic.edu/artworks/27984,FALSE,FALSE
artwork_0000406,Interior at Nice,henri-matisse,painting,1919,"https://www.artic.edu/iiif/2/2193cdda-2691-2802-0776-145dee77f7ea/full/843,/0/default.jpg","Beginning in 1917, Henri Matisse spent most winters in Nice, on the Mediterranean coast. He often stayed at the Hôtel Mediterranée, a Rococo-style building he later fondly termed &quot;faked, absurd, delicious!&quot; Interior at Nice is perhaps the most ambitious of a series of images the painter created using the hotel as a backdrop. The pink-tiled floors and yellow, arabesque-patterned wall-paper are present in many of these works, as are the skirted dressing table, oval mirror, shuttered French window, and balcony. The balcony in fact was one of the artist’s favorite themes, allowing him to link internal and external space into a continuum structured by patterns and modulated light. Additionally, Matisse often included a young woman somewhere in the scene. Here, his favorite model at the time, Antoinette Arnoux, plays an important role. Not only is she the subject of the painting on the wall, but the composition’s high viewpoint and plunging, wide-angled perspective draw all attention to her as she sits on the balcony, her back to the sea. Framed by shimmering curtains, she gazes directly at the viewer.",the-art-institute-of-chicago-us,Oil on canvas,131.5 × 90.7 cm (51 13/16 × 35 11/16 in.),https://www.artic.edu/artworks/2816,FALSE,FALSE
artwork_0000407,Still Life with Geranium,henri-matisse,painting,1906,"https://www.artic.edu/iiif/2/d0049e0b-bd55-020e-aa8c-b137d06ae7df/full/843,/0/default.jpg","Like his artistic hero, Paul Cezanne, Henri Matisse merged the traditional and the avant-garde. In Still Life with Geranium , he transformed a simple still life into a populated Arcadian landscape painting, rendered in the brilliant color, thick paint, and rapid brushwork characteristic of the group of painters known as the Fauves (French for “wild beasts”). Matisse was recognized by critics as the leader of this group. This composition is one of contrasts—the pale palette and light brushwork in the upper half of the picture are juxtaposed with the darker colored, heavily painted lower half; the firmly planted pose of the female figure is contraposed with the almost-ﬂeeing figure of the male; and the red vegetables grown near Paris are set near ceramic objects from exotic, faraway places. One of many still-life paintings in which Matisse incorporated his own figurative sculptures, here the artist challenged his viewers’ expectations by rendering his modeled figures with minimal color and simple lines. Probably represented as plaster casts, these figures would later be made in bronze editions by the artist; versions of Woman Leaning on Her Hands (on the right of the geranium) and Thorn Extractor (on the left) are also in the collection of the Art Institute. This is one of thirty-five works that comprise the Winterbotham Collection. Click here to learn more about the collection.",the-art-institute-of-chicago-us,Oil on canvas,100.3 × 81.5 cm (39 1/2 × 32 1/8 in.),https://www.artic.edu/artworks/87045,FALSE,FALSE
artwork_0000408,Seated Nude,henri-matisse,sculpture,1922,"https://www.artic.edu/iiif/2/a224d8eb-1d20-0d92-ad15-73e72289717a/full/843,/0/default.jpg","While Henri Matisse is perhaps best known as a painter, his simultaneous work in other media—drawing, printmaking, and especially sculpting—was rooted in his earliest artistic experiences and training. In fact, more than half of Matisse’s total output of sculpture (over eighty works) dates to between 1900 and 1909. His three-dimensional pieces reveal a deep interest in the human figure, and in particular the female nude, as well as ancient and Old Master works of art. Although Matisse’s sculptural production declined after World War I, the works he made while living in Nice continue his earlier interests and relate to his new paintings of odalisques. Seated Nude was inspired by Michelangelo’s Night , a copy of which Matisse studied at the École des Arts Décoratifs in Nice. The artist worked on the sculpture for almost a decade and extended his exploration of the figure’s pose in numerous drawings and lithographs, at least three paintings, and another sculpture. Over time he slowly increased the size of the figure, making it one of the largest freestanding sculptures in his oeuvre. With its dynamic, cantilevered pose, sharply faceted limbs, and monumental scale, Seated Nude is a study in contrasts, of repose, vitality, and even tension.",the-art-institute-of-chicago-us,Bronze,78.7 × 78.7 × 35.6 cm (31 × 31 × 14 in.),https://www.artic.edu/artworks/7124,FALSE,FALSE
artwork_0000409,Apples,henri-matisse,painting,1916,"https://www.artic.edu/iiif/2/b2bc0fc2-8d17-1fcd-8cae-8626421c11ef/full/843,/0/default.jpg","When the 45-year-old Henri Matisse was rejected from military service at the outbreak of World War I, a friend encouraged him to contribute to the war effort the best way he could: by continuing to paint well. This led to a productive period of compositional and material experimentation that Matisse hoped would sustain the tradition of French painting in the face of a cultural and national threat. Matisse painted this still-life composition twice—in the abstract work seen here and also in a more traditionally representational version. A hidden light source bathes the scene in warm tones, which are offset by a swath of green. Luminous black consumes the background, reflecting Matisse’s challenge to himself to use black as a “color of light, not darkness.”",the-art-institute-of-chicago-us,Oil on canvas,116.5 × 89.5 cm (45 7/8 × 35 3/16 in.),https://www.artic.edu/artworks/64001,TRUE,FALSE
artwork_0000410,Daisies,henri-matisse,painting,1939,"https://www.artic.edu/iiif/2/1693f1ff-40a4-e0e2-16cd-3d8d055dc266/full/843,/0/default.jpg","Henri Matisse titled this composition after the prominent vase of flowers on a tabletop. The large fields of unmodulated black, blue, and red reflect the artist’s growing interest in abstraction and a formal effect that he termed “ballast,” a synonym for stability. Painted only months before France declared war on Germany, Daisies was first owned by the influential modern art dealer Paul Rosenberg (1881–1959). Within a year of purchasing the painting, Rosenberg, among other Jewish dealers, was targeted by the Nazis and was forced to flee France. Daisies was seized along with the majority of Rosenberg’s collection. Only after the war ended and a portion of these works were recuperated by the US Army was Rosenberg able to reclaim some of his collection, including this piece, which he brought to his newly founded gallery in New York.",the-art-institute-of-chicago-us,Oil on canvas,92 × 65 cm (36 3/16 × 25 5/8 in.),https://www.artic.edu/artworks/100226,FALSE,FALSE
artwork_0000411,Lemons on a Pewter Plate,henri-matisse,painting,1926,"https://www.artic.edu/iiif/2/79f1c666-1e19-af39-f7e0-f22989835eb2/full/843,/0/default.jpg","Beginning in 1917, Henri Matisse spent most winters in the southern French city of Nice. The warm light there transformed the artist’s work profoundly, leading him to comment: &quot;If I had painted in the north . . . my painting would have been different. There would have been browns, grays, shadings of color through perspective.&quot; Painted during one of his sojourns to Nice, this picture’s challenging spatial construction, palpable paint texture, and patterned background recall the still lifes of Paul Cezanne . The artist was especially on Matisse’s mind when he began this composition in 1926: the same year, Matisse’s dealer staged a posthumous retrospective of over 50 of Cézanne’s major works.",the-art-institute-of-chicago-us,Oil on canvas,55.6 × 67.1 cm (21 5/8 × 26 1/8 in.),https://www.artic.edu/artworks/153703,TRUE,FALSE
artwork_0000412,Laurette with a Cup of Coffee,henri-matisse,painting,1916,"https://www.artic.edu/iiif/2/72d28816-c42f-af88-63fc-d12426db240e/full/843,/0/default.jpg",,the-art-institute-of-chicago-us,Oil on canvas,57.6 × 39.8 cm (22 11/16 × 15 11/16 in.),https://www.artic.edu/artworks/122232,FALSE,FALSE
artwork_0000413,Girl in Yellow and Blue with Guitar,henri-matisse,painting,1939,"https://www.artic.edu/iiif/2/0fc277a0-003c-393f-556b-f8dbc8c81427/full/843,/0/default.jpg",,the-art-institute-of-chicago-us,Oil on canvas,65.5 × 51 cm (25 3/4 × 20 1/16 in.),https://www.artic.edu/artworks/191565,FALSE,FALSE
artwork_0000414,The Serf,henri-matisse,sculpture,1900,"https://www.artic.edu/iiif/2/fa74552f-53c3-28bd-dc81-5c2f2b8143a1/full/843,/0/default.jpg","Henri Matisse often turned to sculpture early in his career in an attempt &quot;to put order into my feelings and find a style to suit me.&quot; More than half of his total output of sculpture dates to between 1900 and 1909, and these works reveal a deep interest in the human figure, as well as ancient and early modern works of art. The Serf , one of Matisse’s earliest sculptures, consumed him: he was reported to have spent up to 500 sessions with his model, Bevilaqua, who also posed for Auguste Rodin. The Art Institute’s work is an early cast (1908) of a total edition of 10 and was once owned by Matisse’s most enthusiastic early supporters, Michael and Sarah Stein.",the-art-institute-of-chicago-us,Bronze,91.5 × 30.5 × 34.3 cm (36 × 12 × 13 1/2 in.),https://www.artic.edu/artworks/64916,TRUE,FALSE
artwork_0000415,Woman on Rose Divan,henri-matisse,painting,1921,"https://www.artic.edu/iiif/2/65e58fc4-4dd1-7149-b76b-94547745bece/full/843,/0/default.jpg",,the-art-institute-of-chicago-us,Oil on canvas,38 × 46 cm (15 1/4 × 18 1/8 in.),https://www.artic.edu/artworks/27980,FALSE,FALSE
artwork_0000416,Woman Leaning on Her Hands,henri-matisse,sculpture,1905,"https://www.artic.edu/iiif/2/565174be-e70a-e7b5-ec70-1b56832b0f4d/full/843,/0/default.jpg",,the-art-institute-of-chicago-us,Bronze,12.1 × 23.5 × 17.2 cm (4 3/4 × 9 1/4 × 6 3/4 in.),https://www.artic.edu/artworks/118601,FALSE,FALSE
artwork_0000417,Thorn Extractor,henri-matisse,sculpture,1906,"https://www.artic.edu/iiif/2/c822f1a2-9e79-b709-2233-b220433a0e30/full/843,/0/default.jpg",,the-art-institute-of-chicago-us,Bronze,20.2 × 14 × 15.2 cm (7 15/16 × 5 1/2 × 6 in.),https://www.artic.edu/artworks/193867,FALSE,FALSE
artwork_0000418,Small Crouching Nude without an Arm,henri-matisse,sculpture,1903,"https://www.artic.edu/iiif/2/53e7417d-e35b-c2d2-aee7-56076203e53e/full/843,/0/default.jpg",,the-art-institute-of-chicago-us,Bronze,H.: 23.5 cm (9 1/4 in.),https://www.artic.edu/artworks/13107,FALSE,FALSE
artwork_0000419,Virgin and Child,hans-memling,painting,1480,"https://www.artic.edu/iiif/2/72083f93-6fe2-bfa8-b9a0-82e50c123015/full/843,/0/default.jpg","This panel and a portrait of a man in prayer once hinged together to form a diptych, with the Virgin and Child on the left and the portrait of a man facing her on the right. The condition of the portrait is very poor, while its reverse—featuring an image of Saint Anthony of Padua—is well preserved. It is painted in grisaille , a technique that mimics sculpture through monochromatic shades of beige and gray. This outer panel would have been visible when the diptych was closed and served as a transition point between the earthly setting outside the diptych into the sacred space within, painted in colorful, lavish detail. Visual cues like Anthony’s sandaled toe stepping on the edge of the frame and the reflection of two children—perhaps the donor’s—in the convex mirror behind the Virgin reinforce the paintings’ role as an intermediary meeting point reached through prayer.",the-art-institute-of-chicago-us,Oil on panel,Framed: 41.1 × 33.4 cm (16 3/16 × 13 1/8 in.),https://www.artic.edu/artworks/16295,TRUE,FALSE
artwork_0000420,Portrait of a Donor (recto); Saint Anthony of Padua (verso),hans-memling,painting,1480,"https://www.artic.edu/iiif/2/0ce87c39-eb29-c888-95a8-e3394ed13c70/full/843,/0/default.jpg","This panel and Virgin and Child once hinged together to form a diptych, with the Virgin and Child on the left and the portrait of a man facing her on the right. The condition of the portrait is very poor, while its reverse—featuring an image of Saint Anthony of Padua—is well preserved. It is painted in grisaille , a technique that mimics sculpture through monochromatic shades of beige and gray. This outer panel would have been visible when the diptych was closed and served as a transition point between the earthly setting outside the diptych into the sacred space within, painted in colorful, lavish detail. Visual cues like Anthony’s sandaled toe stepping on the edge of the frame and the reflection of two children—perhaps the donor’s—in the convex mirror behind the Virgin reinforce the paintings’ role as an intermediary meeting point reached through prayer.",the-art-institute-of-chicago-us,Oil on panel,Framed: 41.3 × 33.3 cm (16 5/16 × 13 1/8 in.),https://www.artic.edu/artworks/79777,TRUE,FALSE
artwork_0000421,Woman at Her Toilette,berthe-morisot,painting,1870,"https://www.artic.edu/iiif/2/78c80988-6524-cec7-c661-a4c0a706d06f/full/843,/0/default.jpg","In Woman at Her Toilette , Berthe Morisot provided a glimpse into the private life of a Parisienne—one of the fashionable, urban women who epitomized modernity in late nineteenth-century France. The ﬁgure is shown at her vanity table after a ball, still wearing her earrings and a velvet ribbon around her neck as she reaches up to take down her chignon hairstyle. In the background, Morisot’s soft, feathery brushstrokes suggest a ﬂ oral-patterned bedspread and wallpaper. The artist applied the same gauzy technique to the mirror, obscuring the ﬁ gure’s reﬂection and thus disrupting the trope of women gazing into mirrors as a symbol of vanity. Morisot signed her name along the bottom of the mirror, an enigmatic detail that may suggest that the ﬁgure is a stand-in for the artist herself. Consistent with the Impressionist aesthetic that Morisot fervently espoused, In Woman at Her Toilette attempts to capture the essence of modern life in summary, understated terms. Morisot exhibited in seven of the eight Impressionist group shows; in 1880 this painting was included in the ﬁfth exhibition, where her work received high acclaim. In addition to domestic interiors such as this one, Morisot’s pictorial realm included studies of women and children, gardens, ﬁelds, and vacation homes by the sea.",the-art-institute-of-chicago-us,Oil on canvas,60.3 × 80.4 cm (23 3/4 × 31 5/8 in.); Framed: 85.8 × 105.5 × 10.5 cm (33 3/4 × 41 1/2 × 4 1/8 in.),https://www.artic.edu/artworks/11723,FALSE,FALSE
artwork_0000422,Woman in a Garden,berthe-morisot,painting,1882,"https://www.artic.edu/iiif/2/5edb357d-2e8f-8673-d9e8-4b1150af3895/full/843,/0/default.jpg","This work was probably begun in the summer of 1882, when Berthe Morisot and her family rented a house in Bougival, a picturesque village along the Seine River in northern France. Morisot spent the season there with her husband, Eugène Manet (artist Édouard Manet's brother), and their nearly four-year-old daughter, Julie. The child wearing a straw hat in the background of this painting is likely based on Julie, while the identity of the main figure is unknown. Morisot applied paint as if she were making a landscape in the Impressionist style, slashing acid green pigments and bluish ochers across the canvas to transcribe the effects of dappled sunlight without differentiating between the strokes used for the figure and setting.",the-art-institute-of-chicago-us,Oil on canvas,123 × 94 cm (48 1/2 × 37 in.); Framed: 153.7 × 123.9 × 12.1 cm (60 1/2 × 48 3/4 × 4 3/4 in.),https://www.artic.edu/artworks/153798,TRUE,FALSE
artwork_0000423,Young Girl with Hat,berthe-morisot,painting,1892,"https://www.artic.edu/iiif/2/12731595-67a3-dc3c-efa8-29d75b9cd315/full/843,/0/default.jpg",,the-art-institute-of-chicago-us,Oil on canvas,55.9 × 47 cm (22 × 18 1/2 in.); Framed: 77.1 × 68.6 × 8.3 cm (30 3/8 × 27 × 3 1/4 in.),https://www.artic.edu/artworks/20556,TRUE,FALSE
artwork_0000424,Forêt de Compiègne,berthe-morisot,painting,1885,"https://www.artic.edu/iiif/2/bfc9b17a-cc18-7bd3-4d78-e925bb1a8b27/full/843,/0/default.jpg",,the-art-institute-of-chicago-us,Oil on canvas,54.2 × 64.8 cm (21 3/8 × 25 1/2 in.),https://www.artic.edu/artworks/53058,FALSE,FALSE
artwork_0000425,"Lozenge Composition with Yellow, Black, Blue, Red, and Gray",piet-mondrian,painting,1921,"https://www.artic.edu/iiif/2/25f660ee-f1db-d13b-42a5-56df97c98ba7/full/843,/0/default.jpg","Piet Mondrian, a painter of the revolutionary international movement De Stijl (the Style), argued that ""the straight line tells the truth."" Why, then, we might wonder, would he choose to hang a painting off axis, where its edges imply dynamic diagonals? Among other motivations, rotating the canvas allowed Mondrian to reconsider a question he spent his career exploring, namely, the relationship between the contents of a painting and what contains them. In Lozenge Composition , the squared-off black lines imply enclosure, while a single line (above the blue area) extends to the slanted edge, suggesting extension beyond the canvas. This implication of what might lie beyond also prompted Mondrian to invoke the full expanse of the wall by hanging diagonal paintings well above eye level.",the-art-institute-of-chicago-us,Oil on canvas,60 × 60 cm (23 5/8 × 23 5/8 in.),https://www.artic.edu/artworks/109819,TRUE,FALSE
artwork_0000426,Farm near Duivendrecht,piet-mondrian,painting,1911,"https://www.artic.edu/iiif/2/b8ca5039-1d0c-648d-ad46-838ecea3e14c/full/843,/0/default.jpg","Though Piet Mondrian is best known for his nonrepresentational paintings, his basic vision was rooted in landscape. He was particularly inspired by the flat topography of his native Holland, a subject he returned to even after he had begun working in an abstract style after attending an exhibition of the Cubist paintings of Georges Braque and Pablo Picasso in 1911. Mondrian first sketched this farm around 1905. Nine of the twenty known related paintings and drawings of the farm, however, were created later, during World War I. Mondrian likely returned to the subject because his wartime patrons generally preferred his earlier naturalistic compositions to his recent experiments with Cubism.",the-art-institute-of-chicago-us,Oil on canvas,86.3 × 107.9 cm (34 × 42 1/2 in.),https://www.artic.edu/artworks/144467,TRUE,FALSE
artwork_0000427,Composition (No. 1) Gray-Red,piet-mondrian,painting,1935,"https://www.artic.edu/iiif/2/254c654f-354a-0f4f-28b5-8eb01a02e95c/full/843,/0/default.jpg","The roots of 20th-century abstract art can be traced to the late 19th century, when artists began to move away from the direct representation of objects toward the communication of emotional states or moods. In doing so, the formal properties of art—such visual elements as line, color, and composition—assumed a primary role in its production. After World War I, many artists, including Piet Mondrian, believed that abstract art could contribute to a more harmonious society by communicating in a universal, visual language. In the wake of the war's destruction, artists associated with De Stijl (meaning, &quot;the style&quot;) in the Netherlands recognized the need for a break with the past, as well as a new aesthetic language to correspond to their utopian vision of the world. In 1917 Mondrian joined the De Stijl movement and began to develop a purely visual language of verticals and horizontals, restricting his compositions to predominantly off-white grounds divided by black rectilinear lines that framed smaller blocks of primary colors.",the-art-institute-of-chicago-us,Oil on canvas,57.5 × 55.6 cm (22 5/8 × 21 7/8 in.),https://www.artic.edu/artworks/65821,TRUE,FALSE
artwork_0000428,"The Fountain, Villa Torlonia, Frascati, Italy",john-singer-sargent,painting,1907,"https://www.artic.edu/iiif/2/3f9aa9db-61e1-7060-fdb0-bfd7e41ddd08/full/843,/0/default.jpg","The year 1907 was a turning point for John Singer Sargent, as he daringly stepped away from his successful career as a portraitist in favor of plein air (outdoor) painting. This lively work aptly captures that moment of transition, combining landscape and portraiture in a composition that speaks to friendship and painterly pursuits while also celebrating color, surface, and fleeting effects of light and movement. The couple is Wilfrid and Jane Emmet de Glehn, professional artists and Sargent’s frequent traveling companions. Although The Fountain has the appearance of spontaneity, Sargent was frequently interrupted by rain as he worked. He thus completed it over several days, requiring his friends to pose at length.",the-art-institute-of-chicago-us,Oil on canvas,71.4 × 56.5 cm (28 1/8 × 22 1/4 in.),https://www.artic.edu/artworks/69780,TRUE,FALSE
artwork_0000429,Mrs. George Swinton (Elizabeth Ebsworth),john-singer-sargent,painting,1897,"https://www.artic.edu/iiif/2/074c1b1b-fe92-01ce-9e62-cc99369142dd/full/843,/0/default.jpg","John Singer Sargent’s portrayal of musician Elizabeth “Elsie” Swinton epitomizes the painterly virtuosity that made the artist one of the most fashionable portraitists in late 19th-century Europe and America. Extravagant color and brushwork were central to Sargent’s success, as was his ability to present a refined and appealing likeness. Here, he accentuated the sitter’s regal bearing and elaborate dress. At the time, Swinton was a celebrated amateur singer, and the following decade she began performing professionally. Sargent harmonized the realism of her face and body with bursts of impressionistic brushstrokes describing the shimmering, translucent fabric descending from her shoulder.",the-art-institute-of-chicago-us,Oil on canvas,231 × 124 cm (90 3/4 × 48 3/4 in.),https://www.artic.edu/artworks/4749,TRUE,FALSE
artwork_0000430,Madame Paul Escudier (Louise Lefevre),john-singer-sargent,painting,1882,"https://www.artic.edu/iiif/2/c6da9f8c-643b-f331-0f8f-a9b6a844caf6/full/843,/0/default.jpg","In this depiction of Frenchwoman Louise Escudier, John Singer Sargent undercut traditional portrait conventions by prioritizing the dramatic effects of light and dark in a Parisian apartment. The picture grew out of a series of atmospheric views of working-class women in darkened interiors that the artist produced on two trips to Venice between 1880 and 1882. Undertaken in Paris shortly thereafter, this painting transforms those techniques in the portrayal of a fashionable sitter, similarly combining the gestural brushwork of the Impressionists with a heightened chiaroscuro (light and shade) drawn from Spanish Baroque artists such as Diego Velázquez. Such works helped to establish Sargent’s reputation in Paris as a daring and original painter.",the-art-institute-of-chicago-us,Oil on canvas,129.5 × 91.4 cm (51 × 36 in.),https://www.artic.edu/artworks/191183,FALSE,FALSE
artwork_0000431,Life Study (Study of an Egyptian Girl),john-singer-sargent,painting,1891,"https://www.artic.edu/iiif/2/e6dd6199-c245-d1b4-a997-ce89eafb48ca/full/843,/0/default.jpg","John Singer Sargent traveled to Egypt in 1891 in search of source material for a mural commission for the Boston Public Library. Like many 19th-century Western European artists, he was drawn to the Middle East by the region’s perceived exoticism and its ancient histories. The identity of the woman who posed in Cairo for this full-length figure study is not known. She assumes a complicated posture, placing her weight on her right foot while twisting her upper body to the left. Instead of using the bravura painterly style of swift, visible brushstrokes that characterizes his society portraits, Sargent returned to his academic training, carefully modeling the human form and a range of flesh tones. Life Study was widely exhibited, including at the World’s Columbian Exposition in Chicago in 1893.",the-art-institute-of-chicago-us,Oil on canvas,190.5 × 61 cm (75 × 24 in.),https://www.artic.edu/artworks/121629,TRUE,FALSE
artwork_0000432,Venetian Glass Workers,john-singer-sargent,painting,1880,"https://www.artic.edu/iiif/2/8cdc812d-5db0-63a1-8579-eb64fc6884ca/full/843,/0/default.jpg","Trained in Paris, John Singer Sargent traveled to Spain, the Netherlands, and Italy early in his career in order to study how painters such as Diego Velázquez and Frans Hals captured the effects of light and rendered figures in space. Venetian Glass Workers is one of several genre scenes featuring glass-bead workers that Sargent executed in the early 1880s. This backlit view of a shop in Venice is dark and atmospheric except for the brilliant strokes of light green and silvery white paint that describe the canes of glass as tradespeople prepare to cut them into bead-sized pieces, which will then be polished and strung into jewelry.",the-art-institute-of-chicago-us,Oil on canvas,56.5 × 84.5 cm (22 1/4 × 33 1/4 in.),https://www.artic.edu/artworks/110761,TRUE,FALSE
artwork_0000433,Thistles,john-singer-sargent,painting,1883,"https://www.artic.edu/iiif/2/79b94ddd-e208-1993-01ab-98f75174fe88/full/843,/0/default.jpg","Thistles captures the tangled movement of the windblown plants in light and shadow. Executing this work in rural England (or possibly in Nice, France), John Singer Sargent experimented with broken brushwork and a vibrant palette. The landscape composition is remarkably abstract, with the dynamic patterning of the thistles asserting the flatness of the picture plane more than any sense of depth. Beginning in 1885, the artist spent more time painting out of doors, exploring the techniques and subjects of Impressionism, inspired by a growing friendship with Claude Monet. Sargent continued painting en plein air throughout his life, a practice that provided needed respite from his busy schedule as an acclaimed portraitist.",the-art-institute-of-chicago-us,Oil on canvas,55.9 × 71.8 cm (22 × 28 1/4 in.),https://www.artic.edu/artworks/145807,TRUE,FALSE
artwork_0000434,Portrait of Charles Deering,john-singer-sargent,painting,1917,"https://www.artic.edu/iiif/2/e810d27d-57d8-89d0-49a6-87b1bbc68174/full/843,/0/default.jpg","Although best known for his portraits, John Singer Sargent was also an accomplished plein air (outdoor) painter. In this uncommissioned likeness of his longtime friend Chicagoan Charles Deering at his home in Florida, the artist harmonized portraiture and landscape, weaving the sitter into a tapestry of swift brushstrokes, warm and cool hues, and the area’s rich vegetation. Dressed in white, Deering relaxes in a cane chair with tropical foliage around him as well as views of boats and blue sky in the distance. Sargent stayed with Deering for two months in 1917 while spending considerable time painting outdoors in both oil and watercolor.",the-art-institute-of-chicago-us,Oil on canvas,72.4 × 53.3 cm (28 1/2 × 21 in.),https://www.artic.edu/artworks/159721,TRUE,FALSE
artwork_0000435,Mrs. Charles Gifford Dyer (Mary Anthony),john-singer-sargent,painting,1880,"https://www.artic.edu/iiif/2/59221fa2-45f9-5674-4fbd-9da3eb648d68/full/843,/0/default.jpg","The sitter and her husband, the painter Charles Gifford Dyer, were part of an expatriate community of American artists that lived and worked in Europe in the late 19th century. John Singer Sargent painted this portrait during his first extended stay in Venice as a professional artist. Rather than a formal commission, the work likely served as a souvenir of friendship and shared experiences. Its relatively small scale and the background’s thin, quick brushwork suggest that Sargent completed the canvas in a single sitting. The painting’s dark tones and limited palette are reminiscent of Spanish masters such as Diego Velázquez, whom Sargent looked to in particular during his student years in the late 1870s, and indeed throughout his career.",the-art-institute-of-chicago-us,Oil on canvas,62.2 × 43.8 cm (24 1/2 × 17 1/4 in.),https://www.artic.edu/artworks/110879,TRUE,FALSE
